date,IR,Oil,Coal,NG,USEU,S&P_clean,DAX,EUA,Market_size,Power,GDP,Date
9/3/2018,0.0,78.15,97.65,26.239,0.8603,556.16,"12,346.41",22.28,1559.6000000000001,53.51,3371294.2,2018-09-03
9/2/2018,0.0,77.42,97.65,25.837,0.8619,556.93,"12,364.06",23.2,232.0,53.51,3371294.2,2018-09-02
9/1/2018,0.0,77.42,97.65,25.837,0.8619,556.93,"12,364.06",23.2,232.0,53.51,3371294.2,2018-09-01
8/31/2018,0.0,77.42,97.65,25.837,0.8619,556.93,"12,364.06",23.2,232.0,53.51,3371294.2,2018-08-31
8/30/2018,0.0,77.77,97.7,26.13,0.8569,555.04,"12,494.24",23.29,10480.5,53.51,3371294.2,2018-08-30
8/29/2018,0.0,77.14,97.7,25.868,0.8541,560.3,"12,561.68",23.19,1159.5,53.51,3371294.2,2018-08-29
8/28/2018,0.0,75.95,97.65,25.36,0.855,560.24,"12,527.42",22.86,7086.599999999999,53.51,3371294.2,2018-08-28
8/27/2018,0.0,76.21,97.0,25.411,0.8563,561.31,"12,538.31",23.45,1172.5,53.51,3371294.2,2018-08-27
8/26/2018,0.0,75.82,97.0,24.975,0.8605,556.82,"12,394.52",22.83,3424.4999999999995,53.51,3371294.2,2018-08-26
8/25/2018,0.0,75.82,97.0,24.975,0.8605,556.82,"12,394.52",22.83,3424.4999999999995,53.51,3371294.2,2018-08-25
8/24/2018,0.0,75.82,97.0,24.975,0.8605,556.82,"12,394.52",22.83,3424.4999999999995,53.51,3371294.2,2018-08-24
8/23/2018,0.0,74.73,96.95,24.76,0.8666,553.15,"12,365.58",22.47,16627.8,53.51,3371294.2,2018-08-23
8/22/2018,0.0,74.78,96.85,24.448,0.8623,559.3,"12,385.70",21.82,2400.2,53.51,3371294.2,2018-08-22
8/21/2018,0.0,72.63,97.65,24.406,0.8642,560.37,"12,384.49",21.31,6393.0,53.51,3371294.2,2018-08-21
8/20/2018,0.0,72.21,98.3,24.179,0.871,554.56,"12,331.30",20.44,15534.400000000001,53.51,3371294.2,2018-08-20
8/19/2018,0.0,71.83,98.2,24.153,0.8743,545.92,"12,210.55",20.04,4008.0,53.51,3371294.2,2018-08-19
8/18/2018,0.0,71.83,98.2,24.153,0.8743,545.92,"12,210.55",20.04,4008.0,53.51,3371294.2,2018-08-18
8/17/2018,0.0,71.83,98.2,24.153,0.8743,545.92,"12,210.55",20.04,4008.0,53.51,3371294.2,2018-08-17
8/16/2018,0.0,71.43,97.8,23.833,0.879,542.2,"12,237.17",19.86,1986.0,53.51,3371294.2,2018-08-16
8/15/2018,0.0,70.76,97.6,23.519,0.8814,538.66,"12,163.01",19.95,2593.5,53.51,3371294.2,2018-08-15
8/14/2018,0.0,72.46,98.15,23.724,0.8815,546.12,"12,358.87",20.0,2000.0,53.51,3371294.2,2018-08-14
8/13/2018,0.0,72.61,97.7,23.5,0.8765,556.38,"12,358.74",19.9,7362.999999999999,53.51,3371294.2,2018-08-13
8/12/2018,0.0,72.81,97.0,22.881,0.8763,564.44,"12,424.35",19.73,1183.8,53.51,3371294.2,2018-08-12
8/11/2018,0.0,72.81,97.0,22.881,0.8763,564.44,"12,424.35",19.73,1183.8,53.51,3371294.2,2018-08-11
8/10/2018,0.0,72.81,97.0,22.881,0.8763,564.44,"12,424.35",19.73,1183.8,53.51,3371294.2,2018-08-10
8/9/2018,0.0,72.07,96.35,22.713,0.8676,573.04,"12,676.11",19.42,0.0,53.51,3371294.2,2018-08-09
8/8/2018,0.0,72.28,96.45,22.599,0.8612,572.88,"12,633.54",19.22,17682.399999999998,53.51,3371294.2,2018-08-08
8/7/2018,0.0,74.65,96.75,22.611,0.8621,573.17,"12,648.19",19.36,9292.8,53.51,3371294.2,2018-08-07
8/6/2018,0.0,73.75,96.15,22.5,0.8656,572.41,"12,598.21",19.42,1942.0000000000002,53.51,3371294.2,2018-08-06
8/5/2018,0.0,73.21,94.45,22.261,0.8645,574.93,"12,615.76",19.53,4687.200000000001,53.51,3371294.2,2018-08-05
8/4/2018,0.0,73.21,94.45,22.261,0.8645,574.93,"12,615.76",19.53,4687.200000000001,53.51,3371294.2,2018-08-04
8/3/2018,0.0,73.21,94.45,22.261,0.8645,574.93,"12,615.76",19.53,4687.200000000001,53.51,3371294.2,2018-08-03
8/2/2018,0.0,73.45,94.7,21.936,0.8632,579.34,"12,546.33",19.53,139053.6,53.51,3371294.2,2018-08-02
8/1/2018,0.0,72.39,95.1,21.932,0.8577,583.53,"12,737.05",19.69,10041.900000000001,53.51,3371294.2,2018-08-01
7/31/2018,0.0,74.25,95.1,22.113,0.8554,584.34,"12,805.50",19.34,967.0,53.51,3371294.2,2018-07-31
7/30/2018,0.0,74.97,94.85,22.059,0.8542,582.83,"12,798.20",18.99,949.4999999999999,53.51,3371294.2,2018-07-30
7/29/2018,0.0,74.29,100.8,21.892,0.8579,584.4,"12,860.40",19.09,954.5,53.51,3371294.2,2018-07-29
7/28/2018,0.0,74.29,100.8,21.892,0.8579,584.4,"12,860.40",19.09,954.5,53.51,3371294.2,2018-07-28
7/27/2018,0.0,74.29,100.8,21.892,0.8579,584.4,"12,860.40",19.09,954.5,53.51,3371294.2,2018-07-27
